ASV_ID,group,taxon1,taxon2,taxon3,taxon4,taxon5,mean_similarity
ASV6115,benthic,Globothalamea,Textulariida,Ammosphaeroidinidae,Cribrostomoides,Cribrostomoides_sp,0.917
ASV6116,unassigned,unassigned,unassigned,,,,
ASV6119,unassigned,unassigned,unassigned,,,,
ASV6120,unassigned,unassigned,unassigned,,,,
ASV6121,unassigned,unassigned,unassigned,,,,
ASV6123,benthic,Monothalamea,ENFOR,ENFOR_X,ENFOR_XX,ENFOR_XX_sp,0.949
ASV6139,unassigned,unassigned,unassigned,,,,
ASV6141,unassigned,unassigned,unassigned,,,,
ASV6142,benthic,Monothalamea,CladeG,Shepheardellidae,Nemogullmia,Nemogullmia_sp,0.914
ASV6145,unassigned,unassigned,unassigned,,,,
ASV6149,benthic,Monothalamea,CladeB,Bowseriidae,,,0.929
ASV6150,unassigned,unassigned,unassigned,,,,
ASV6156,unassigned,unassigned,unassigned,,,,
ASV6161,benthic,Globothalamea,Rotaliida,Cibicididae,Cibicidoides,Cibicidoides_lobatulus,0.992
ASV6176,unassigned,unassigned,unassigned,,,,
ASV6180,unassigned,unassigned,unassigned,,,,
ASV6183,unassigned,unassigned,unassigned,,,,
ASV6191,unassigned,unassigned,unassigned,,,,
ASV6194,unassigned,unassigned,unassigned,,,,
ASV6198,unassigned,unassigned,unassigned,,,,
ASV6201,unassigned,unassigned,unassigned,,,,
ASV6205,unassigned,unassigned,unassigned,,,,
ASV6206,unassigned,unassigned,unassigned,,,,
ASV6208,unassigned,unassigned,unassigned,,,,
ASV6210,unassigned,unassigned,unassigned,,,,
ASV6213,unassigned,unassigned,unassigned,,,,
ASV6215,benthic,Globothalamea,Textulariida,Textulariida_X,Textulariida_XX,Textulariida_XX_sp,0.925
ASV6221,benthic,Monothalamea,CladeA,CladeA_X,CladeA_XX,CladeA_XX_sp,0.904
ASV6222,unassigned,unassigned,unassigned,,,,
ASV6225,unassigned,unassigned,unassigned,,,,
ASV6235,unassigned,unassigned,unassigned,,,,
ASV6237,unassigned,unassigned,unassigned,,,,
ASV6238,benthic,Monothalamea,Monothalamea_X,Monothalamea_XX,Monothalamea_XXX,Monothalamea_XXX_ICEMON_3,0.901
ASV6240,unassigned,unassigned,unassigned,,,,
ASV6251,unassigned,unassigned,unassigned,,,,
ASV6252,unassigned,unassigned,unassigned,,,,
ASV6265,unassigned,unassigned,unassigned,,,,
ASV6266,unassigned,unassigned,unassigned,,,,
ASV6267,benthic,Monothalamea,Monothalamea_X,Monothalamea_XX,Monothalamea_XXX,Monothalamea_XXX_sp,0.962
ASV6270,unassigned,unassigned,unassigned,,,,
ASV6275,unassigned,unassigned,unassigned,,,,
ASV6279,unassigned,unassigned,unassigned,,,,
ASV6281,benthic,Monothalamea,ENFOR5,ENFOR5_X,ENFOR5_XX,ENFOR5_XX_sp,0.916
ASV6285,unassigned,unassigned,unassigned,,,,
ASV6286,benthic,Monothalamea,Monothalamea_X,Monothalamea_XX,Monothalamea_XXX,Monothalamea_XXX_sp,0.983
ASV6289,unassigned,unassigned,unassigned,,,,
ASV6298,unassigned,unassigned,unassigned,,,,
ASV6299,unassigned,unassigned,unassigned,,,,
ASV6300,unassigned,unassigned,unassigned,,,,
ASV6304,unassigned,unassigned,unassigned,,,,
ASV6310,unassigned,unassigned,unassigned,,,,
ASV6314,unassigned,unassigned,unassigned,,,,
ASV6316,benthic,Monothalamea,ENFOR7,ENFOR7_X,ENFOR7_XX,ENFOR7_XX_sp,0.902
ASV6323,unassigned,unassigned,unassigned,,,,
ASV6326,unassigned,unassigned,unassigned,,,,
ASV6327,unassigned,unassigned,unassigned,,,,
ASV6328,benthic,Monothalamea,CladeM,CladeM_X,Flexammina,Flexammina_sp,0.932
ASV6330,unassigned,unassigned,unassigned,,,,
ASV6331,unassigned,unassigned,unassigned,,,,
ASV6335,unassigned,unassigned,unassigned,,,,
ASV6353,unassigned,unassigned,unassigned,,,,
ASV6357,unassigned,unassigned,unassigned,,,,
ASV6358,unassigned,unassigned,unassigned,,,,
ASV6362,unassigned,unassigned,unassigned,,,,
ASV6364,unassigned,unassigned,unassigned,,,,
ASV6382,unassigned,unassigned,unassigned,,,,
ASV6402,unassigned,unassigned,unassigned,,,,
ASV6405,unassigned,unassigned,unassigned,,,,
ASV6407,benthic,Monothalamea,CladeA,CladeA_X,CladeA_XX,CladeA_XX_sp,0.926
ASV6420,unassigned,unassigned,unassigned,,,,
ASV6428,unassigned,unassigned,unassigned,,,,
ASV6430,unassigned,unassigned,unassigned,,,,
ASV6432,unassigned,unassigned,unassigned,,,,
ASV6436,unassigned,unassigned,unassigned,,,,
ASV6443,unassigned,unassigned,unassigned,,,,
ASV6451,unassigned,unassigned,unassigned,,,,
ASV6452,unassigned,unassigned,unassigned,,,,
ASV6463,unassigned,unassigned,unassigned,,,,
ASV6465,unassigned,unassigned,unassigned,,,,
ASV6466,unassigned,unassigned,unassigned,,,,
ASV6478,unassigned,unassigned,unassigned,,,,
ASV6481,unassigned,unassigned,unassigned,,,,
ASV6484,unassigned,unassigned,unassigned,,,,
ASV6487,unassigned,unassigned,unassigned,,,,
ASV6489,benthic,Monothalamea,CladeM,CladeM_X,CladeM_XX,CladeM_XX_sp,0.904
ASV6492,benthic,Monothalamea,ENFOR,ENFOR_X,ENFOR_XX,ENFOR_XX_sp,0.916
ASV6494,unassigned,unassigned,unassigned,,,,
ASV6497,unassigned,unassigned,unassigned,,,,
ASV6500,benthic,Globothalamea,Rotaliida,Pulleniidae,Pullenia,Pullenia_sp,0.914
ASV6503,unassigned,unassigned,unassigned,,,,
ASV6505,unassigned,unassigned,unassigned,,,,
ASV6509,unassigned,unassigned,unassigned,,,,
ASV6519,unassigned,unassigned,unassigned,,,,
ASV6524,unassigned,unassigned,unassigned,,,,
ASV6530,unassigned,unassigned,unassigned,,,,
ASV6532,unassigned,unassigned,unassigned,,,,
ASV6546,unassigned,unassigned,unassigned,,,,
ASV6548,benthic,Monothalamea,CladeM,CladeM_X,CladeM_XX,CladeM_XX_sp,0.912
ASV6552,unassigned,unassigned,unassigned,,,,
ASV6555,unassigned,unassigned,unassigned,,,,
ASV6559,benthic,Monothalamea,CladeM,CladeM_X,Bathysiphon,Bathysiphon_sp,0.944
ASV6583,unassigned,unassigned,unassigned,,,,
ASV6585,benthic,Monothalamea,CladeB,Bowseriidae,,,0.944
ASV6593,unassigned,unassigned,unassigned,,,,
ASV6595,benthic,Monothalamea,Monothalamea_X,Monothalamea_XX,Monothalamea_XXX,Monothalamea_XXX_sp,0.912
ASV6596,unassigned,unassigned,unassigned,,,,
ASV6597,unassigned,unassigned,unassigned,,,,
ASV6598,unassigned,unassigned,unassigned,,,,
ASV6602,benthic,Globothalamea,Textulariida,Trochamminidae,Trochammina,Trochammina_sp,0.977
ASV6603,unassigned,unassigned,unassigned,,,,
ASV6608,unassigned,unassigned,unassigned,,,,
ASV6611,unassigned,unassigned,unassigned,,,,
ASV6612,unassigned,unassigned,unassigned,,,,
ASV6613,unassigned,unassigned,unassigned,,,,
ASV6614,unassigned,unassigned,unassigned,,,,
ASV6621,unassigned,unassigned,unassigned,,,,
ASV6622,unassigned,unassigned,unassigned,,,,
ASV6630,unassigned,unassigned,unassigned,,,,
ASV6636,unassigned,unassigned,unassigned,,,,
ASV6639,unassigned,unassigned,unassigned,,,,
ASV6641,benthic,Monothalamea,ENFOR,ENFOR_X,ENFOR_XX,ENFOR_XX_sp,0.944
ASV6642,unassigned,unassigned,unassigned,,,,
ASV6645,unassigned,unassigned,unassigned,,,,
ASV6646,benthic,Monothalamea,Monothalamea_X,Monothalamea_XX,Monothalamea_XXX,Monothalamea_XXX_sp,0.969
ASV6652,benthic,Monothalamea,Monothalamea_X,Monothalamea_XX,Monothalamea_XXX,Monothalamea_XXX_sp,0.932
ASV6653,unassigned,unassigned,unassigned,,,,
ASV6658,unassigned,unassigned,unassigned,,,,
ASV6661,unassigned,unassigned,unassigned,,,,
ASV6665,unassigned,unassigned,unassigned,,,,
ASV6666,unassigned,unassigned,unassigned,,,,
ASV6673,unassigned,unassigned,unassigned,,,,
ASV6675,benthic,Monothalamea,Monothalamea_X,Monothalamea_XX,ICEMON_5,ICEMON_5_sp,1
ASV6676,unassigned,unassigned,unassigned,,,,
ASV6678,unassigned,unassigned,unassigned,,,,
ASV6680,unassigned,unassigned,unassigned,,,,
ASV6697,unassigned,unassigned,unassigned,,,,
ASV6700,benthic,Monothalamea,CladeG,CladeG_X,CladeG_XX,CladeG_XX_sp,0.951
ASV6703,unassigned,unassigned,unassigned,,,,
ASV6707,unassigned,unassigned,unassigned,,,,
ASV6708,unassigned,unassigned,unassigned,,,,
ASV6712,unassigned,unassigned,unassigned,,,,
ASV6716,benthic,Monothalamea,Monothalamea_X,Monothalamea_XX,Leannia,Leannia_sp,0.96
ASV6722,unassigned,unassigned,unassigned,,,,
ASV6736,unassigned,unassigned,unassigned,,,,
ASV6739,unassigned,unassigned,unassigned,,,,
ASV6740,benthic,Monothalamea,ENFOR6,ENFOR6_X,ENFOR6_XX,ENFOR6_XX_sp,0.973
ASV6742,benthic,Globothalamea,Textulariida,Reophacidae,Reophax,Reophax_sp,0.932
ASV6745,unassigned,unassigned,unassigned,,,,
ASV6752,unassigned,unassigned,unassigned,,,,
ASV6755,benthic,Monothalamea,CladeC,CladeC_X,CladeC_XX,CladeC_XX_sp,0.908
ASV6756,unassigned,unassigned,unassigned,,,,
ASV6757,benthic,Monothalamea,ENFOR2,ENFOR2_X,ENFOR2_XX,ENFOR2_XX_sp,0.951
ASV6763,unassigned,unassigned,unassigned,,,,
ASV6765,benthic,Tubothalamea,Miliolida,Hauerinidae,Pyrgo,Pyrgo_elongata,0.943
ASV6774,benthic,Monothalamea,Monothalamea_X,Monothalamea_XX,Monothalamea_XXX,Monothalamea_XXX_sp,0.907
ASV6780,unassigned,unassigned,unassigned,,,,
ASV6791,unassigned,unassigned,unassigned,,,,
ASV6792,benthic,Monothalamea,Monothalamea_X,Monothalamea_XX,Monothalamea_XXX,Monothalamea_XXX_sp,0.985
ASV6793,unassigned,unassigned,unassigned,,,,
ASV6794,unassigned,unassigned,unassigned,,,,
ASV6795,unassigned,unassigned,unassigned,,,,
ASV6809,unassigned,unassigned,unassigned,,,,
ASV6811,unassigned,unassigned,unassigned,,,,
ASV6812,unassigned,unassigned,unassigned,,,,
ASV6820,benthic,Monothalamea,CladeM,CladeM_X,CladeM_XX,CladeM_XX_sp,0.904
ASV6821,unassigned,unassigned,unassigned,,,,
ASV6825,unassigned,unassigned,unassigned,,,,
ASV6835,unassigned,unassigned,unassigned,,,,
ASV6854,unassigned,unassigned,unassigned,,,,
ASV6855,unassigned,unassigned,unassigned,,,,
ASV6857,unassigned,unassigned,unassigned,,,,
ASV6858,unassigned,unassigned,unassigned,,,,
ASV6864,unassigned,unassigned,unassigned,,,,
ASV6868,unassigned,unassigned,unassigned,,,,
ASV6869,unassigned,unassigned,unassigned,,,,
ASV6870,unassigned,unassigned,unassigned,,,,
ASV6872,unassigned,unassigned,unassigned,,,,
ASV6874,unassigned,unassigned,unassigned,,,,
ASV6877,unassigned,unassigned,unassigned,,,,
ASV6879,benthic,Monothalamea,Monothalamea_X,Monothalamea_XX,Leannia,Leannia_sp,0.96
ASV6884,unassigned,unassigned,unassigned,,,,
ASV6889,benthic,Monothalamea,Monothalamea_X,Monothalamea_XX,Monothalamea_XXX,Monothalamea_XXX_sp,0.902
ASV6899,unassigned,unassigned,unassigned,,,,
ASV6904,benthic,Monothalamea,CladeM,CladeM_X,CladeM_XX,CladeM_XX_sp,0.951
ASV6905,benthic,Monothalamea,CladeM,CladeM_X,CladeM_XX,CladeM_XX_sp,0.979
ASV6906,unassigned,unassigned,unassigned,,,,
ASV6915,unassigned,unassigned,unassigned,,,,
ASV6924,unassigned,unassigned,unassigned,,,,
ASV6942,unassigned,unassigned,unassigned,,,,
ASV6952,unassigned,unassigned,unassigned,,,,
ASV6953,unassigned,unassigned,unassigned,,,,
ASV6957,unassigned,unassigned,unassigned,,,,
ASV6958,benthic,Monothalamea,CladeA,CladeA_X,CladeA_XX,CladeA_XX_sp,0.944
ASV6964,unassigned,unassigned,unassigned,,,,
ASV6965,unassigned,unassigned,unassigned,,,,
ASV6966,unassigned,unassigned,unassigned,,,,
ASV6976,unassigned,unassigned,unassigned,,,,
ASV6978,unassigned,unassigned,unassigned,,,,
ASV6979,benthic,Monothalamea,CladeE,Psammophagidae,Psammophaga,Psammophaga_crystallifera,0.913
ASV6981,unassigned,unassigned,unassigned,,,,
ASV6985,unassigned,unassigned,unassigned,,,,
ASV6986,unassigned,unassigned,unassigned,,,,
ASV6993,unassigned,unassigned,unassigned,,,,
ASV6995,unassigned,unassigned,unassigned,,,,
ASV7001,unassigned,unassigned,unassigned,,,,
ASV7007,unassigned,unassigned,unassigned,,,,
ASV7015,benthic,Monothalamea,CladeC,CladeC_X,CladeC_XX,CladeC_XX_sp,0.908
ASV7023,unassigned,unassigned,unassigned,,,,
ASV7024,unassigned,unassigned,unassigned,,,,
ASV7034,unassigned,unassigned,unassigned,,,,
ASV7035,unassigned,unassigned,unassigned,,,,
ASV7040,unassigned,unassigned,unassigned,,,,
ASV7043,benthic,Globothalamea,Rotaliida,Cassidulinidae,Cassidulina,Cassidulina_sp,1
ASV7047,unassigned,unassigned,unassigned,,,,
ASV7067,benthic,Globothalamea,Rotaliida,Cassidulinidae,Cassidulina,Cassidulina_sp,1
ASV7070,benthic,Monothalamea,CladeM,CladeM_X,Crithionina,Crithionina_sp,0.913
ASV7073,unassigned,unassigned,unassigned,,,,
ASV7077,unassigned,unassigned,unassigned,,,,
ASV7097,unassigned,unassigned,unassigned,,,,
ASV7101,unassigned,unassigned,unassigned,,,,
ASV7102,unassigned,unassigned,unassigned,,,,
ASV7107,unassigned,unassigned,unassigned,,,,
ASV7112,unassigned,unassigned,unassigned,,,,
ASV7178,unassigned,unassigned,unassigned,,,,
ASV7180,unassigned,unassigned,unassigned,,,,
ASV7193,benthic,Monothalamea,ENFOR2,ENFOR2_X,ENFOR2_XX,ENFOR2_XX_sp,0.967
ASV7209,unassigned,unassigned,unassigned,,,,
ASV7212,unassigned,unassigned,unassigned,,,,
ASV7235,benthic,Monothalamea,ENFOR,ENFOR_X,ENFOR_XX,ENFOR_XX_sp,0.901
ASV7237,unassigned,unassigned,unassigned,,,,
ASV7238,unassigned,unassigned,unassigned,,,,
ASV7262,unassigned,unassigned,unassigned,,,,
ASV7265,unassigned,unassigned,unassigned,,,,
ASV7277,unassigned,unassigned,unassigned,,,,
ASV7283,unassigned,unassigned,unassigned,,,,
ASV7326,unassigned,unassigned,unassigned,,,,
ASV7330,unassigned,unassigned,unassigned,,,,
ASV7331,unassigned,unassigned,unassigned,,,,
ASV7343,benthic,Monothalamea,CladeBM,CladeBM_X,Micrometula,Micrometula_sp,0.928
ASV7347,unassigned,unassigned,unassigned,,,,
ASV7352,unassigned,unassigned,unassigned,,,,
ASV7359,benthic,Monothalamea,CladeV,CladeV_X,CladeV_XX,CladeV_XX_sp,0.93
ASV7367,unassigned,unassigned,unassigned,,,,
ASV7371,benthic,Globothalamea,Rotaliida,Glabratellidae,Glabratella,Glabratella_patelliformis,0.911
ASV7372,unassigned,unassigned,unassigned,,,,
ASV7385,unassigned,unassigned,unassigned,,,,
ASV7390,unassigned,unassigned,unassigned,,,,
ASV7394,unassigned,unassigned,unassigned,,,,
ASV7395,unassigned,unassigned,unassigned,,,,
ASV7399,unassigned,unassigned,unassigned,,,,
ASV7404,unassigned,unassigned,unassigned,,,,
