"","ASV","station_2","sample_type","station_1","d2s","threshold","region_1","region_2","abundance"
"860","ASV2576","NS12","bottom_water","NS10",21916.4905658516,10,"North Svalbard","North Svalbard",93
"861","ASV2576","NS12","bottom_water","NS10",21916.4905658516,0,"North Svalbard","North Svalbard",93
"862","ASV258","KH01","bottom_water","IS01",46094.1938443774,1000,"West Svalbard","West Svalbard",1749
"863","ASV2582","NS45","bottom_water","NS38",90246.7700513288,0,"North Svalbard","North Svalbard",54
"864","ASV2582","NS45","bottom_water","NS38",90246.7700513288,10,"North Svalbard","North Svalbard",54
"865","ASV2588","NC01","bottom_water","KH09",898929.221042087,0,"Greenland Ridge","North Norway",4
"866","ASV2589","NS12","bottom_water","NS10",21916.4905658516,10,"North Svalbard","North Svalbard",98
"867","ASV2589","NS12","bottom_water","NS10",21916.4905658516,0,"North Svalbard","North Svalbard",98
"868","ASV259","NS45","bottom_water","NS01",42960.6290146066,100,"North Svalbard","North Svalbard",1792
"869","ASV2596","NS06","100m_water","NS04",54915.0953724897,0,"North Svalbard","North Svalbard",72
"870","ASV2596","NS06","100m_water","NS04",54915.0953724897,10,"North Svalbard","North Svalbard",72
"871","ASV2596","NS06","bottom_water","NS04",54915.0953724897,0,"North Svalbard","North Svalbard",128
"872","ASV2596","NS06","bottom_water","NS04",54915.0953724897,10,"North Svalbard","North Svalbard",128
"873","ASV260","NS12","bottom_water","NS10",21916.4905658516,0,"North Svalbard","North Svalbard",100
"874","ASV2609","NS45","bottom_water","NS43",32589.4941201043,0,"North Svalbard","North Svalbard",4
"875","ASV261","KH02","bottom_water","KH03",35015.2323087072,0,"NE Greenland","NE Greenland",4982
"876","ASV261","KH02","surface_water","KH03",35015.2323087072,0,"NE Greenland","NE Greenland",1
"877","ASV2612","NC01","bottom_water","HR07",697027.596674895,0,"West Svalbard","North Norway",1
"878","ASV2614","IS02","100m_water","IS01",48021.198533344,0,"West Svalbard","West Svalbard",1
"879","ASV262","IS02","surface_water","IS01",48021.198533344,1000,"West Svalbard","West Svalbard",3170
"880","ASV263","KH09","100m_water","KH07",16273.2134929709,0,"Greenland Ridge","Greenland Ridge",37
"881","ASV2633","IS01","bottom_water","HR07",135632.147788776,10,"West Svalbard","West Svalbard",17
"882","ASV2633","IS01","bottom_water","HR07",135632.147788776,0,"West Svalbard","West Svalbard",17
"883","ASV2634","HR07","100m_water","HR04",7636.3439032831,10,"West Svalbard","West Svalbard",23
"884","ASV2634","HR07","100m_water","HR04",7636.3439032831,0,"West Svalbard","West Svalbard",23
"885","ASV2634","HR07","bottom_water","HR04",7636.3439032831,0,"West Svalbard","West Svalbard",7
"886","ASV264","NC01","bottom_water","KH01",853587.233148531,0,"West Svalbard","North Norway",5
"887","ASV2647","NS12","100m_water","NS10",21916.4905658516,0,"North Svalbard","North Svalbard",13
"888","ASV2647","NS12","100m_water","NS10",21916.4905658516,10,"North Svalbard","North Svalbard",13
"889","ASV2657","NC01","bottom_water","HR04",693470.71843196,0,"West Svalbard","North Norway",2
"890","ASV2659","NS06","bottom_water","NS04",54915.0953724897,0,"North Svalbard","North Svalbard",146
"891","ASV2659","NS06","bottom_water","NS04",54915.0953724897,10,"North Svalbard","North Svalbard",146
"892","ASV266","NS12","bottom_water","NS10",21916.4905658516,1000,"North Svalbard","North Svalbard",7958
"893","ASV267","KH03","100m_water","KH07",213283.615331059,0,"Greenland Ridge","NE Greenland",2
"894","ASV2677","KH03","100m_water","KH02",35015.2323087072,0,"NE Greenland","NE Greenland",2
"895","ASV2677","KH03","bottom_water","KH02",35015.2323087072,0,"NE Greenland","NE Greenland",5
"896","ASV2679","NS12","bottom_water","NS10",21916.4905658516,0,"North Svalbard","North Svalbard",111
"897","ASV2679","NS12","bottom_water","NS10",21916.4905658516,10,"North Svalbard","North Svalbard",111
"898","ASV268","NS10","100m_water","NS12",21916.4905658516,10,"North Svalbard","North Svalbard",134
"899","ASV268","NS10","100m_water","NS12",21916.4905658516,0,"North Svalbard","North Svalbard",134
"900","ASV2681","KH01","bottom_water","IS02",48031.229720011,0,"West Svalbard","West Svalbard",67
"901","ASV2684","HR07","surface_water","HR04",7636.3439032831,10,"West Svalbard","West Svalbard",107
"902","ASV2688","NS06","bottom_water","NS04",54915.0953724897,100,"North Svalbard","North Svalbard",226
"903","ASV2688","NS06","bottom_water","NS04",54915.0953724897,10,"North Svalbard","North Svalbard",226
"904","ASV2688","NS06","bottom_water","NS04",54915.0953724897,0,"North Svalbard","North Svalbard",226
"905","ASV269","IS02","bottom_water","NS01",265866.367016045,0,"North Svalbard","West Svalbard",2
"906","ASV269","IS02","surface_water","NS01",265866.367016045,0,"North Svalbard","West Svalbard",10
"907","ASV2692","IS01","bottom_water","HR07",135632.147788776,0,"West Svalbard","West Svalbard",6
"908","ASV2695","KH01","bottom_water","NS45",232740.68992777,10,"North Svalbard","West Svalbard",13
"909","ASV2695","KH01","bottom_water","NS45",232740.68992777,0,"North Svalbard","West Svalbard",13
"910","ASV2699","NC01","bottom_water","KH10",240529.614661747,10,"North Norway","North Norway",317
"911","ASV2699","NC01","bottom_water","KH10",240529.614661747,0,"North Norway","North Norway",317
"912","ASV27","KH02","100m_water","KH03",35015.2323087072,0,"NE Greenland","NE Greenland",57
"913","ASV2700","NS45","bottom_water","NS38",90246.7700513288,10,"North Svalbard","North Svalbard",69
"914","ASV2700","NS45","bottom_water","NS38",90246.7700513288,0,"North Svalbard","North Svalbard",69
"915","ASV2703","NS12","bottom_water","NS10",21916.4905658516,0,"North Svalbard","North Svalbard",29
"916","ASV2703","NS12","bottom_water","NS10",21916.4905658516,10,"North Svalbard","North Svalbard",29
"917","ASV2705","NC01","bottom_water","KH09",898929.221042087,0,"Greenland Ridge","North Norway",360
"918","ASV2710","NC01","bottom_water","KH09",898929.221042087,0,"Greenland Ridge","North Norway",1
"919","ASV2715","NC01","bottom_water","KH09",898929.221042087,0,"Greenland Ridge","North Norway",6
"920","ASV2730","NS43","bottom_water","NS06",215665.850594646,0,"North Svalbard","North Svalbard",21
"921","ASV2739","NS45","bottom_water","NS43",32589.4941201043,10,"North Svalbard","North Svalbard",62
"922","ASV2739","NS45","bottom_water","NS43",32589.4941201043,0,"North Svalbard","North Svalbard",62
"923","ASV274","NS47","bottom_water","NS45",55726.3734476538,10,"North Svalbard","North Svalbard",11
"924","ASV274","NS47","bottom_water","NS45",55726.3734476538,0,"North Svalbard","North Svalbard",11
"925","ASV2747","NC01","bottom_water","KV01",465843.66883053,0,"West Svalbard","North Norway",9
"926","ASV2763","HR04","100m_water","IS02",123073.308719948,0,"West Svalbard","West Svalbard",1
"927","ASV2763","HR04","bottom_water","IS02",123073.308719948,0,"West Svalbard","West Svalbard",1
"928","ASV277","HR04","100m_water","IS02",123073.308719948,10,"West Svalbard","West Svalbard",119
"929","ASV277","HR04","100m_water","IS02",123073.308719948,100,"West Svalbard","West Svalbard",119
"930","ASV277","HR04","bottom_water","IS02",123073.308719948,10,"West Svalbard","West Svalbard",35
"931","ASV2771","NS45","bottom_water","NS43",32589.4941201043,10,"North Svalbard","North Svalbard",52
"932","ASV2771","NS45","bottom_water","NS43",32589.4941201043,0,"North Svalbard","North Svalbard",52
"933","ASV278","NS10","100m_water","NS06",61935.9687607925,0,"North Svalbard","North Svalbard",22
"934","ASV278","NS10","100m_water","NS06",61935.9687607925,10,"North Svalbard","North Svalbard",22
"935","ASV2783","HR07","100m_water","NS02",351781.058880377,0,"North Svalbard","West Svalbard",14
"936","ASV2783","HR07","bottom_water","NS02",351781.058880377,0,"North Svalbard","West Svalbard",8
"937","ASV2789","IS02","100m_water","KH03",356576.465305832,0,"NE Greenland","West Svalbard",1
"938","ASV2789","IS02","bottom_water","KH03",356576.465305832,0,"NE Greenland","West Svalbard",3
"939","ASV279","KH02","bottom_water","KH07",247907.481674047,1000,"Greenland Ridge","NE Greenland",2879
"940","ASV2795","NS43","bottom_water","NS38",65274.0726219047,10,"North Svalbard","North Svalbard",35
"941","ASV2795","NS43","bottom_water","NS38",65274.0726219047,0,"North Svalbard","North Svalbard",35
"942","ASV2797","NC01","bottom_water","IS01",830997.627207218,0,"West Svalbard","North Norway",2
"943","ASV280","KH03","bottom_water","KH02",35015.2323087072,100,"NE Greenland","NE Greenland",1247
"944","ASV2809","NS12","100m_water","NS02",146160.67331444,10,"North Svalbard","North Svalbard",286
"945","ASV281","NS12","100m_water","NS10",21916.4905658516,0,"North Svalbard","North Svalbard",7
"946","ASV281","NS12","bottom_water","NS10",21916.4905658516,0,"North Svalbard","North Svalbard",3
"947","ASV2812","HR04","100m_water","NS04",386546.993496812,0,"North Svalbard","West Svalbard",33
"948","ASV2812","HR04","100m_water","NS04",386546.993496812,10,"North Svalbard","West Svalbard",33
"949","ASV2812","HR04","bottom_water","NS04",386546.993496812,10,"North Svalbard","West Svalbard",42
"950","ASV2812","HR04","bottom_water","NS04",386546.993496812,0,"North Svalbard","West Svalbard",42
"951","ASV282","KH01","100m_water","NC01",853587.233148531,10,"North Norway","West Svalbard",11
"952","ASV282","KH01","100m_water","NC01",853587.233148531,0,"North Norway","West Svalbard",11
"953","ASV282","KH01","bottom_water","NC01",853587.233148531,100,"North Norway","West Svalbard",1365
"954","ASV282","KH01","bottom_water","NC01",853587.233148531,0,"North Norway","West Svalbard",1365
"955","ASV282","KH01","bottom_water","NC01",853587.233148531,1000,"North Norway","West Svalbard",1365
"956","ASV282","KH01","bottom_water","NC01",853587.233148531,10,"North Norway","West Svalbard",1365
"957","ASV284","KH03","bottom_water","KH02",35015.2323087072,100,"NE Greenland","NE Greenland",1662
"958","ASV284","KH03","bottom_water","KH02",35015.2323087072,1000,"NE Greenland","NE Greenland",1662
"959","ASV285","NC01","bottom_water","KH10",240529.614661747,0,"North Norway","North Norway",1
"960","ASV286","NS06","100m_water","NS04",54915.0953724897,10,"North Svalbard","North Svalbard",6066
"961","ASV286","NS06","100m_water","NS04",54915.0953724897,0,"North Svalbard","North Svalbard",6066
"962","ASV286","NS06","100m_water","NS04",54915.0953724897,1000,"North Svalbard","North Svalbard",6066
"963","ASV286","NS06","100m_water","NS04",54915.0953724897,100,"North Svalbard","North Svalbard",6066
"964","ASV286","NS06","bottom_water","NS04",54915.0953724897,0,"North Svalbard","North Svalbard",1283
"965","ASV286","NS06","bottom_water","NS04",54915.0953724897,100,"North Svalbard","North Svalbard",1283
"966","ASV286","NS06","bottom_water","NS04",54915.0953724897,10,"North Svalbard","North Svalbard",1283
"967","ASV286","NS06","bottom_water","NS04",54915.0953724897,1000,"North Svalbard","North Svalbard",1283
"968","ASV2860","NS12","100m_water","IS02",398515.347910593,0,"West Svalbard","North Svalbard",95
"969","ASV2860","NS12","100m_water","IS02",398515.347910593,10,"West Svalbard","North Svalbard",95
"970","ASV2860","NS12","bottom_water","IS02",398515.347910593,10,"West Svalbard","North Svalbard",132
"971","ASV2860","NS12","bottom_water","IS02",398515.347910593,0,"West Svalbard","North Svalbard",132
"972","ASV2862","HR07","100m_water","HR04",7636.3439032831,0,"West Svalbard","West Svalbard",6
"973","ASV2862","HR07","bottom_water","HR04",7636.3439032831,0,"West Svalbard","West Svalbard",1
"974","ASV2862","HR07","surface_water","HR04",7636.3439032831,0,"West Svalbard","West Svalbard",135
"975","ASV2862","HR07","surface_water","HR04",7636.3439032831,10,"West Svalbard","West Svalbard",135
"976","ASV2865","KH10","bottom_water","KV01",536307.788412428,0,"West Svalbard","North Norway",59
"977","ASV2865","KH10","bottom_water","KV01",536307.788412428,10,"West Svalbard","North Norway",59
"978","ASV2868","NS45","bottom_water","NS01",42960.6290146066,0,"North Svalbard","North Svalbard",133
"979","ASV2868","NS45","bottom_water","NS01",42960.6290146066,10,"North Svalbard","North Svalbard",133
"980","ASV2874","HR07","100m_water","NS10",462677.079538901,0,"North Svalbard","West Svalbard",3
"981","ASV2874","HR07","bottom_water","NS10",462677.079538901,0,"North Svalbard","West Svalbard",9
"982","ASV2874","HR07","surface_water","NS10",462677.079538901,10,"North Svalbard","West Svalbard",45
"983","ASV2874","HR07","surface_water","NS10",462677.079538901,0,"North Svalbard","West Svalbard",45
"984","ASV288","NS02","bottom_water","NS01",53889.687538777,0,"North Svalbard","North Svalbard",12
"985","ASV288","NS02","bottom_water","NS01",53889.687538777,10,"North Svalbard","North Svalbard",12
"986","ASV2888","NC01","bottom_water","KH09",898929.221042087,0,"Greenland Ridge","North Norway",1
"987","ASV289","KH03","bottom_water","KH02",35015.2323087072,100,"NE Greenland","NE Greenland",5219
"988","ASV289","KH03","bottom_water","KH02",35015.2323087072,10,"NE Greenland","NE Greenland",5219
"989","ASV289","KH03","bottom_water","KH02",35015.2323087072,1000,"NE Greenland","NE Greenland",5219
"990","ASV29","KH02","bottom_water","KH03",35015.2323087072,10,"NE Greenland","NE Greenland",1012
"991","ASV29","KH02","bottom_water","KH03",35015.2323087072,0,"NE Greenland","NE Greenland",1012
"992","ASV29","KH02","bottom_water","KH03",35015.2323087072,100,"NE Greenland","NE Greenland",1012
"993","ASV290","NS45","bottom_water","NS43",32589.4941201043,0,"North Svalbard","North Svalbard",6
"994","ASV2917","NS45","bottom_water","NS43",32589.4941201043,10,"North Svalbard","North Svalbard",72
"995","ASV2920","IS02","bottom_water","NS01",265866.367016045,0,"North Svalbard","West Svalbard",295
"996","ASV2920","IS02","bottom_water","NS01",265866.367016045,10,"North Svalbard","West Svalbard",295
"997","ASV2923","NS02","100m_water","NS01",53889.687538777,0,"North Svalbard","North Svalbard",2
"998","ASV2923","NS02","bottom_water","NS01",53889.687538777,0,"North Svalbard","North Svalbard",1
"999","ASV2935","NS43","bottom_water","NS01",57826.4032599906,10,"North Svalbard","North Svalbard",206
"1000","ASV2935","NS43","bottom_water","NS01",57826.4032599906,0,"North Svalbard","North Svalbard",206
"1001","ASV2935","NS43","bottom_water","NS01",57826.4032599906,100,"North Svalbard","North Svalbard",206
"1002","ASV2939","NS10","100m_water","NS12",21916.4905658516,0,"North Svalbard","North Svalbard",18
"1003","ASV2939","NS10","100m_water","NS12",21916.4905658516,10,"North Svalbard","North Svalbard",18
"1004","ASV2940","NS12","100m_water","NS10",21916.4905658516,0,"North Svalbard","North Svalbard",21
"1005","ASV2940","NS12","100m_water","NS10",21916.4905658516,10,"North Svalbard","North Svalbard",21
"1006","ASV2940","NS12","bottom_water","NS10",21916.4905658516,0,"North Svalbard","North Svalbard",6
"1007","ASV295","HR04","surface_water","NC01",693470.71843196,0,"North Norway","West Svalbard",6
"1008","ASV2958","NS01","bottom_water","NS02",53889.687538777,0,"North Svalbard","North Svalbard",1
"1009","ASV2960","KH03","bottom_water","KH01",326618.35092933,0,"West Svalbard","NE Greenland",292
"1010","ASV2960","KH03","bottom_water","KH01",326618.35092933,10,"West Svalbard","NE Greenland",292
"1011","ASV2967","NC01","bottom_water","KH09",898929.221042087,0,"Greenland Ridge","North Norway",1
"1012","ASV2979","NC01","bottom_water","IS02",805587.207051306,10,"West Svalbard","North Norway",20
"1013","ASV2979","NC01","bottom_water","IS02",805587.207051306,0,"West Svalbard","North Norway",20
"1014","ASV298","NS06","100m_water","HR04",407907.079623575,0,"West Svalbard","North Svalbard",9807
"1015","ASV298","NS06","100m_water","HR04",407907.079623575,10,"West Svalbard","North Svalbard",9807
"1016","ASV298","NS06","bottom_water","HR04",407907.079623575,10,"West Svalbard","North Svalbard",2377
"1017","ASV298","NS06","bottom_water","HR04",407907.079623575,0,"West Svalbard","North Svalbard",2377
"1018","ASV2981","NC01","bottom_water","KH10",240529.614661747,10,"North Norway","North Norway",128
"1019","ASV2981","NC01","bottom_water","KH10",240529.614661747,0,"North Norway","North Norway",128
"1020","ASV2987","NS04","bottom_water","NS02",75954.0584045058,10,"North Svalbard","North Svalbard",24
"1021","ASV299","NS45","bottom_water","NS04",166310.636733811,0,"North Svalbard","North Svalbard",57
"1022","ASV2992","NC01","bottom_water","KH09",898929.221042087,0,"Greenland Ridge","North Norway",2
"1023","ASV3","NS10","100m_water","NS12",21916.4905658516,100,"North Svalbard","North Svalbard",544
"1024","ASV30","IS02","bottom_water","NS47",226776.550608439,10000,"North Svalbard","West Svalbard",128874
